Date,Msus,PP_mgl,PPr,Qr,SS_mgl,Sim_Q_cumecs,TDP_mgl,TDPr,TP_mgl,Vr
2004-01-01,497.597288612,0.0150374125884,1.00307135668,1.29023307299,7.45966444151,0.772049188354,0.0189575220932,1.26456245671,0.0339949346816,0.266817010732
2004-01-02,600.966133206,0.0184249109618,1.21146329303,1.27178681666,9.13997771051,0.761011324321,0.0272386779966,1.79098062465,0.0456635889583,0.264812046143
2004-01-03,571.85692087,0.018122700706,1.15279810347,1.2303814988,8.98994524056,0.736235225557,0.0260780660855,1.65884465087,0.0442007667915,0.257144941749
2004-01-04,554.231211513,0.0176582354567,1.11728370059,1.22384274196,8.75940929346,0.73232256666,0.0256175041595,1.62088788074,0.0432757396162,0.261643054327
2004-01-05,542.314271302,0.0176560423827,1.09327608087,1.19769418443,8.75819376859,0.716675802491,0.0254064836299,1.5731895206,0.0430625260126,0.252622627082
2004-01-06,511.321136164,0.0170167630594,1.03081131409,1.17168718988,8.44095374437,0.70111374672,0.0242799461814,1.47078754883,0.0412967092408,0.253735347694
2004-01-07,707.170026551,0.01922992162,1.42565967223,1.43399556336,9.53861882152,0.858073734093,0.0333642021552,2.47354089365,0.0525941237752,0.307197251048
2004-01-08,2325.3425321,0.0343309717239,4.68795821256,2.64123529778,17.0290060402,1.58046139925,0.0537466954136,7.33921149068,0.0880776671375,0.462804812465
2004-01-09,2802.39079788,0.041949921058,5.64974400599,2.60499610975,20.8080353057,1.55877660734,0.0550402314709,7.41272474414,0.0969901525289,0.353177378381
2004-01-10,1582.7935773,0.0304195870824,3.19102971412,2.02902309599,15.0885235713,1.21412608869,0.0410076517676,4.30172293077,0.0714272388499,0.3414065466
2004-01-11,1216.46694453,0.0270274147057,2.4525217132,1.75516444439,13.4057759443,1.05025465017,0.0331438493258,3.00753923435,0.0601712640315,0.30210004502
2004-01-12,881.903594686,0.0227377558076,1.77803482713,1.51252346965,11.277905402,0.905063233577,0.0240742992688,1.8825491355,0.0468120550765,0.286164412178
2004-01-13,754.440673587,0.020851699319,1.52107591117,1.41097361218,10.3422649482,0.844297867471,0.0204587085461,1.49240828131,0.041310407865,0.277873301749
2004-01-14,688.476405602,0.0198618069108,1.38810228576,1.35179915535,9.8511367433,0.808889077914,0.0191229270333,1.33646343681,0.038984733944,0.272140808846
2004-01-15,702.956947931,0.0197692251256,1.41731946803,1.3867161147,9.80506827901,0.829782675115,0.0212817480165,1.52575710914,0.0410509731421,0.28431786657
2004-01-16,1108.10685587,0.0240638003377,2.23422556812,1.79585909684,11.9349015216,1.07460550124,0.0345548143348,3.20827336517,0.0586186146725,0.35118399401
2004-01-17,1294.53598235,0.0277625500865,2.6101443001,1.8185055026,13.7692081037,1.08815664913,0.0378741572259,3.56080458374,0.0656367073125,0.306265180369
2004-01-18,1265.8888952,0.0261714102475,2.55242215486,1.88640455871,12.9798660229,1.12878606117,0.0363596535422,3.54605213729,0.0625310637896,0.350719537375
